85.13924194249873		4.555638697617126
94.69397568229775		4.866422823306312
103.24218021897278		5.611643430411448
114.92424017310377		6.025973640064511
124.50814867241347		6.585034969190917
134.10664455147895		7.268234900035929
144.70680717374935		7.475618815558794
153.21368080111742		7.869113384461203
163.8065497335104		8.014427999124761
175.44727877833412		8.077032170575098
182.8941361434753		8.44978834792522
194.51784657858445		8.367564150703846
204.04097432891325		8.40938130600271
214.61196219167317		8.368488018088357
225.15134406496273		8.058627759783677
235.74421299735565		8.203942374447237
245.23330352825508		7.956102792402681
261.0873540924356		7.874073093578045
267.4134144463687		7.708846705548342
275.8570760947965		7.56440733367011
285.35832277549247		7.4200165863910605
294.86200068614744		7.296315606065114
304.3486599870876		7.027786257067456
312.79232163551563		6.883346885189223
325.46632341301483		6.73910201170773
334.9602764038329		6.532641963569374
344.4517981646916		6.305492148477923
353.9554760753468		6.181791168151974
364.4972891785956		5.892620676800399
373.98394847953597		5.624091327802741
384.5306240427033		5.376300370357369
394.0294394934397		5.211219856125221
404.5858399764443		5.046187966492256
413.0222079349945		4.839679293754718
424.63133099034803		4.633316494814735
429.8998063120133		4.4680414821858445
452.0677610803307		4.117336560565998
463.65986552596974		3.7661453929543036
473.1538185167878		3.5596853448159513
483.70535653987366		3.3532739212767817
494.27634440263336		3.312380633362427
505.88789868794635		3.126707601375545
514.3169729566189		2.858129627778701
522.7606346050469		2.7136902559004694
534.3892075000742		2.6728455925852983
543.8831604908922		2.4663855444469442
553.381975941629		2.3013050302147953
564.9959614569011		2.1363217651810147
574.5045018274745		2.0540003187612723
584.0033172782111		1.888919804529121
594.5694426810524		1.8066469827085616
603.0203980193579		1.724276911689634
613.5913858821178		1.6833836237752766
625.2150963172269		1.601159426553905
633.6636204255733		1.4980995885818726
644.234608288333		1.4572063006675187
654.7958712312559		1.3335539449407567
665.3571341741789		1.2099015892139935
675.9305532668976		1.1896980682527412
686.5039723596169		1.1694945472914866
694.9476340080446		1.0250551754132549
705.5161906408453		0.9634721205457949
715.0344559312557		0.9639097419384579
724.552721221666		0.9643473633311199
732.9939516401348		0.7992182244997862
743.5649395028946		0.7583249365854301
755.1935123979223		0.71748027327026
764.7093464583734		0.6972281277098196
776.3330568934825		0.6150039304884478
784.7937371516251		0.6153929272819252
795.3671562443442		0.5951894063206712
803.8181115826497		0.5128193353017418
815.4466844776774		0.47197467198657067
824.9625185381285		0.45172252642613164
835.5383688608065		0.4522087724179797
847.1669417558344		0.4113641091028086
855.6251907840177		0.39106333894318585
865.1410248444689		0.37081119338274704
875.7120127072286		0.3299179054683921
884.1726929653711		0.3303069022618701
895.8036970903582		0.3101520058997984
